"idsite","idearthquake","idbuilding","sdr","pfa","idresponse"
99,1,2,0.0023313,0.0768,7690
99,1,2,0.0017068,0.087729,7691
99,1,2,0.0010106,0.094003,7692
100,1,2,0.012398,0.39294,7693
100,1,2,0.016891,0.39081,7694
100,1,2,0.012302,0.3266,7695
100,1,2,0.0044904,0.37724,7696
101,1,2,0.0084308,0.18884,7697
101,1,2,0.0087558,0.19187,7698
101,1,2,0.00502,0.21517,7699
101,1,2,0.0027876,0.27708,7700
102,1,2,0.00068618,0.040862,7701
102,1,2,0.00073034,0.046232,7702
102,1,2,0.00070424,0.030756,7703
102,1,2,0.00053588,0.06168,7704
103,1,2,0.00094892,0.06125,7705
103,1,2,0.00098239,0.066326,7706
103,1,2,0.0010382,0.041236,7707
103,1,2,0.00075965,0.082085,7708
104,1,2,0.011874,0.31767,7709
104,1,2,0.012701,0.28532,7710
104,1,2,0.0062943,0.26752,7711
104,1,2,0.0032895,0.37909,7712
105,1,2,0.0015739,0.16819,7713
105,1,2,0.0013721,0.11543,7714
105,1,2,0.0017148,0.087616,7715
105,1,2,0.0015944,0.20291,7716
106,1,2,0.0049479,0.2256,7717
106,1,2,0.0051988,0.1869,7718
106,1,2,0.003711,0.17898,7719
106,1,2,0.0022147,0.23427,7720
107,1,2,0.010355,0.43946,7721
107,1,2,0.013498,0.33656,7722
107,1,2,0.010249,0.32762,7723
107,1,2,0.0030934,0.36511,7724
108,1,2,0.005962,0.15231,7725
108,1,2,0.0070351,0.18885,7726
108,1,2,0.0051913,0.23136,7727
108,1,2,0.0033322,0.33599,7728
109,1,2,0.003429,0.063336,7729
109,1,2,0.0036918,0.10425,7730
109,1,2,0.0029215,0.13597,7731
109,1,2,0.0017802,0.16877,7732
110,1,2,0.0098157,0.20394,7733
110,1,2,0.011817,0.19156,7734
110,1,2,0.0088319,0.27323,7735
110,1,2,0.0031229,0.29825,7736
111,1,2,0.00090976,0.11173,7737
111,1,2,0.00087581,0.10762,7738
111,1,2,0.00096732,0.047011,7739
111,1,2,0.00091824,0.12162,7740
112,1,2,0.00074128,0.03663,7741
112,1,2,0.00084427,0.039726,7742
112,1,2,0.00075513,0.040456,7743
112,1,2,0.00052152,0.05855,7744
113,1,2,0.0028505,0.059594,7745
113,1,2,0.0031042,0.092174,7746
113,1,2,0.0024449,0.11691,7747
113,1,2,0.0014884,0.14083,7748
114,1,2,0.0014873,0.11539,7749
114,1,2,0.0014954,0.11568,7750
114,1,2,0.0015107,0.068511,7751
114,1,2,0.0011145,0.12978,7752
115,1,2,0.0022675,0.058279,7753
115,1,2,0.002525,0.083123,7754
115,1,2,0.0020532,0.09189,7755
115,1,2,0.0013374,0.13524,7756
116,1,2,0.00078569,0.027957,7757
116,1,2,0.00085705,0.036433,7758
116,1,2,0.00069444,0.039122,7759
116,1,2,0.00048462,0.050844,7760
117,1,2,0.0010528,0.029459,7761
117,1,2,0.0010828,0.04288,7762
117,1,2,0.00086088,0.044766,7763
117,1,2,0.00053987,0.055595,7764
118,1,2,0.00095917,0.064183,7765
118,1,2,0.0010959,0.062738,7766
118,1,2,0.0011051,0.045271,7767
118,1,2,0.00083756,0.092029,7768
119,1,2,0.0088501,0.2803,7769
119,1,2,0.011005,0.33846,7770
119,1,2,0.0070592,0.28772,7771
119,1,2,0.0039431,0.38357,7772
120,1,2,0.00048024,0.030366,7773
120,1,2,0.00046782,0.029171,7774
120,1,2,0.0003791,0.027152,7775
120,1,2,0.00027088,0.033402,7776
121,1,2,0.00098329,0.084467,7777
121,1,2,0.00075822,0.09394,7778
121,1,2,0.00094056,0.038439,7779
121,1,2,0.00084532,0.10583,7780
122,1,2,0.00083948,0.02491,7781
122,1,2,0.00089704,0.030685,7782
122,1,2,0.00072514,0.036785,7783
122,1,2,0.00044519,0.045471,7784
123,1,2,0.0011428,0.030224,7785
123,1,2,0.0012754,0.03954,7786
123,1,2,0.0010592,0.052345,7787
123,1,2,0.00068195,0.072594,7788
124,1,2,0.0014271,0.094562,7789
124,1,2,0.0014634,0.091049,7790
124,1,2,0.0015585,0.060188,7791
124,1,2,0.0011824,0.13353,7792
125,1,2,0.0016853,0.097629,7793
125,1,2,0.0018172,0.113,7794
125,1,2,0.001627,0.076094,7795
125,1,2,0.0010674,0.12697,7796
126,1,2,0.00185,0.064505,7797
126,1,2,0.0018044,0.083853,7798
126,1,2,0.0015084,0.0664,7799
126,1,2,0.0010415,0.10974,7800
127,1,2,0.00082913,0.065535,7801
127,1,2,0.00089958,0.065107,7802
127,1,2,0.00074604,0.060053,7803
127,1,2,0.00060126,0.075587,7804
128,1,2,0.0012301,0.050384,7805
128,1,2,0.0014943,0.053942,7806
128,1,2,0.0013571,0.059159,7807
128,1,2,0.00092974,0.099311,7808
129,1,2,0.0010487,0.045563,7809
129,1,2,0.0011208,0.049454,7810
129,1,2,0.00094117,0.047362,7811
129,1,2,0.00062617,0.06456,7812
130,1,2,0.0013678,0.046058,7813
130,1,2,0.0014889,0.056773,7814
130,1,2,0.001197,0.057203,7815
130,1,2,0.00081417,0.081514,7816
131,1,2,0.0011762,0.086976,7817
131,1,2,0.0013862,0.070115,7818
131,1,2,0.0013232,0.055769,7819
131,1,2,0.00092347,0.098898,7820
132,1,2,0.0050301,0.14891,7821
132,1,2,0.0058516,0.16433,7822
132,1,2,0.0044888,0.20063,7823
132,1,2,0.0025035,0.22634,7824
133,1,2,0.0041506,0.16509,7825
133,1,2,0.0042928,0.15566,7826
133,1,2,0.0034328,0.18522,7827
133,1,2,0.0025033,0.27757,7828
134,1,2,0.00099252,0.044424,7829
134,1,2,0.0010911,0.043667,7830
134,1,2,0.00087356,0.042174,7831
134,1,2,0.00061462,0.069182,7832
135,1,2,0.0060434,0.37738,7833
135,1,2,0.0062008,0.37228,7834
135,1,2,0.0057812,0.25316,7835
135,1,2,0.0039624,0.3537,7836
136,1,2,0.0062532,0.21766,7837
136,1,2,0.0082026,0.22007,7838
136,1,2,0.0064814,0.29673,7839
136,1,2,0.003576,0.34725,7840
137,1,2,0.0048063,0.10312,7841
137,1,2,0.0051594,0.15371,7842
137,1,2,0.0037895,0.18289,7843
137,1,2,0.0022104,0.20342,7844
138,1,2,0.025907,0.31877,7845
138,1,2,0.024596,0.28143,7846
138,1,2,0.0075187,0.31336,7847
138,1,2,0.0026373,0.32641,7848
139,1,2,0.01382,0.23428,7849
139,1,2,0.014683,0.22893,7850
139,1,2,0.0095192,0.29191,7851
139,1,2,0.0031083,0.32924,7852
140,1,2,0.014278,0.52208,7853
140,1,2,0.020486,0.48154,7854
140,1,2,0.011803,0.27873,7855
140,1,2,0.0038367,0.33968,7856
141,1,2,0.0069384,0.60124,7857
141,1,2,0.0065635,0.51035,7858
141,1,2,0.0060665,0.37564,7859
141,1,2,0.0057487,0.59246,7860
142,1,2,0.0015896,0.11956,7861
142,1,2,0.0019565,0.11291,7862
142,1,2,0.0020391,0.081768,7863
142,1,2,0.0014868,0.1702,7864
143,1,2,0.0014872,0.12243,7865
143,1,2,0.0015455,0.14726,7866
143,1,2,0.0014113,0.07585,7867
143,1,2,0.0011917,0.15256,7868
144,1,2,0.00050688,0.034146,7869
144,1,2,0.00047463,0.038153,7870
144,1,2,0.00044912,0.024613,7871
144,1,2,0.00039215,0.04983,7872
145,1,2,0.0023337,0.06335,7873
145,1,2,0.0025118,0.075335,7874
145,1,2,0.0019904,0.10027,7875
145,1,2,0.0012552,0.1219,7876
146,1,2,0.0021762,0.047284,7877
146,1,2,0.0024065,0.069007,7878
146,1,2,0.0019186,0.088045,7879
146,1,2,0.0011808,0.10899,7880
147,1,2,0.00075604,0.031955,7881
147,1,2,0.00079737,0.029391,7882
147,1,2,0.00063026,0.029003,7883
147,1,2,0.00040339,0.03729,7884
148,1,2,0.0013723,0.040463,7885
148,1,2,0.0015131,0.047908,7886
148,1,2,0.0012484,0.054272,7887
148,1,2,0.00080969,0.078923,7888
149,1,2,0.00056096,0.037741,7889
149,1,2,0.00054068,0.039628,7890
149,1,2,0.00050935,0.022234,7891
149,1,2,0.00042423,0.04861,7892
150,1,2,0.00090271,0.027099,7893
150,1,2,0.0010243,0.031098,7894
150,1,2,0.00083622,0.040403,7895
150,1,2,0.00049694,0.05251,7896
151,1,2,0.00057473,0.027096,7897
151,1,2,0.00058408,0.028629,7898
151,1,2,0.0004801,0.028709,7899
151,1,2,0.00035424,0.039187,7900
152,1,2,0.00067449,0.061046,7901
152,1,2,0.00051389,0.067609,7902
152,1,2,0.00076775,0.03502,7903
152,1,2,0.00063986,0.080417,7904
1,1,3,0.00074011,0.040181,7905
1,1,3,0.0007728,0.041108,7906
1,1,3,0.00071674,0.045633,7907
1,1,3,0.00067722,0.051038,7908
1,1,3,0.00071717,0.037655,7909
1,1,3,0.00064429,0.047014,7910
1,1,3,0.00061573,0.036179,7911
1,1,3,0.00040363,0.067302,7912
2,1,3,0.00016833,0.015173,7913
2,1,3,0.00015164,0.017444,7914
2,1,3,0.00014712,0.012163,7915
2,1,3,0.00014863,0.014787,7916
2,1,3,0.00017239,0.013535,7917
2,1,3,0.00014815,0.013954,7918
2,1,3,0.0001179,0.0093006,7919
2,1,3,0.000093717,0.01692,7920
3,1,3,0.0013474,0.035109,7921
3,1,3,0.0014868,0.046887,7922
3,1,3,0.0013649,0.048212,7923
3,1,3,0.0011635,0.050641,7924
3,1,3,0.001069,0.044685,7925
3,1,3,0.00094515,0.043791,7926
3,1,3,0.0007305,0.052518,7927
3,1,3,0.00045309,0.067821,7928
4,1,3,0.00065549,0.040006,7929
4,1,3,0.00078484,0.043155,7930
4,1,3,0.00069902,0.035082,7931
4,1,3,0.00058122,0.039914,7932
4,1,3,0.00058364,0.036271,7933
4,1,3,0.00064799,0.029199,7934
4,1,3,0.00055053,0.041457,7935
4,1,3,0.00031724,0.050706,7936
5,1,3,0.00042654,0.022241,7937
5,1,3,0.00045668,0.018337,7938
5,1,3,0.00038487,0.017983,7939
5,1,3,0.00033631,0.023539,7940
5,1,3,0.00032722,0.021795,7941
5,1,3,0.0003281,0.016661,7942
5,1,3,0.00026824,0.017322,7943
5,1,3,0.00017512,0.026237,7944
6,1,3,0.001895,0.048479,7945
6,1,3,0.0019992,0.061956,7946
6,1,3,0.0018103,0.071946,7947
6,1,3,0.0016498,0.067776,7948
6,1,3,0.0015727,0.062392,7949
6,1,3,0.0014336,0.05903,7950
6,1,3,0.0011167,0.075112,7951
6,1,3,0.00067269,0.093642,7952
7,1,3,0.0014785,0.048816,7953
7,1,3,0.0015563,0.080232,7954
7,1,3,0.0013954,0.06851,7955
7,1,3,0.0012466,0.062799,7956
7,1,3,0.0011108,0.052822,7957
7,1,3,0.00098338,0.047861,7958
7,1,3,0.00086233,0.057197,7959
7,1,3,0.00061278,0.10069,7960
8,1,3,0.0038799,0.21533,7961
8,1,3,0.0041347,0.2448,7962
8,1,3,0.0035513,0.17164,7963
8,1,3,0.003021,0.16579,7964
8,1,3,0.0030607,0.18316,7965
8,1,3,0.0032386,0.14789,7966
8,1,3,0.0023121,0.19044,7967
8,1,3,0.0013984,0.24126,7968
9,1,3,0.0013419,0.049325,7969
9,1,3,0.0014068,0.056249,7970
9,1,3,0.0012319,0.061045,7971
9,1,3,0.0010924,0.049249,7972
9,1,3,0.0010137,0.048356,7973
9,1,3,0.000869,0.043695,7974
9,1,3,0.00065074,0.043442,7975
9,1,3,0.00042544,0.074855,7976
10,1,3,0.001205,0.045577,7977
10,1,3,0.00138,0.057957,7978
10,1,3,0.0013718,0.044478,7979
10,1,3,0.0013353,0.042202,7980
10,1,3,0.0013063,0.040715,7981
10,1,3,0.0011559,0.051273,7982
10,1,3,0.00087346,0.061555,7983
10,1,3,0.00049019,0.069291,7984
11,1,3,0.0033569,0.26127,7985
11,1,3,0.0033264,0.29683,7986
11,1,3,0.0028438,0.23365,7987
11,1,3,0.0029519,0.22861,7988
11,1,3,0.0028032,0.21866,7989
11,1,3,0.0032045,0.22484,7990
11,1,3,0.0033078,0.20338,7991
11,1,3,0.0021159,0.32116,7992
12,1,3,0.0054709,0.32043,7993
12,1,3,0.0077169,0.28238,7994
12,1,3,0.0072968,0.29619,7995
12,1,3,0.0060388,0.27475,7996
12,1,3,0.0060039,0.32184,7997
12,1,3,0.0059151,0.20948,7998
12,1,3,0.0052993,0.24202,7999
12,1,3,0.0030543,0.31467,8000
13,1,3,0.00097148,0.096697,8001
13,1,3,0.0008594,0.093576,8002
13,1,3,0.00062246,0.088538,8003
13,1,3,0.00074899,0.085454,8004
13,1,3,0.00088872,0.082389,8005
13,1,3,0.0009664,0.073445,8006
13,1,3,0.00094604,0.06416,8007
13,1,3,0.00070204,0.1265,8008
14,1,3,0.0011552,0.061794,8009
14,1,3,0.0012247,0.057206,8010
14,1,3,0.0010955,0.056237,8011
14,1,3,0.00099927,0.078909,8012
14,1,3,0.00098562,0.07087,8013
14,1,3,0.00088197,0.07226,8014
14,1,3,0.00071871,0.050494,8015
14,1,3,0.00053691,0.089459,8016
15,1,3,0.0014481,0.061397,8017
15,1,3,0.0016027,0.070247,8018
15,1,3,0.0014435,0.082066,8019
15,1,3,0.001428,0.071138,8020
15,1,3,0.0015861,0.063473,8021
15,1,3,0.0014829,0.056553,8022
15,1,3,0.0011288,0.080492,8023
15,1,3,0.00066045,0.092704,8024
16,1,3,0.0010986,0.069187,8025
16,1,3,0.0010122,0.07878,8026
16,1,3,0.0008434,0.076387,8027
16,1,3,0.0007673,0.072184,8028
16,1,3,0.00087057,0.062687,8029
16,1,3,0.0009148,0.051443,8030
16,1,3,0.00080158,0.05499,8031
16,1,3,0.00049881,0.083742,8032
17,1,3,0.002502,0.059253,8033
17,1,3,0.0026559,0.075795,8034
17,1,3,0.0025524,0.088564,8035
17,1,3,0.0024875,0.087162,8036
17,1,3,0.0024504,0.088546,8037
17,1,3,0.002227,0.086439,8038
17,1,3,0.0017298,0.11933,8039
17,1,3,0.0010159,0.14978,8040
18,1,3,0.0097368,0.2365,8041
18,1,3,0.010628,0.2838,8042
18,1,3,0.0072463,0.28206,8043
18,1,3,0.0051814,0.23382,8044
18,1,3,0.0047371,0.18991,8045
18,1,3,0.0049115,0.16492,8046
18,1,3,0.0038978,0.23963,8047
18,1,3,0.0018706,0.27836,8048
19,1,3,0.0038796,0.24673,8049
19,1,3,0.0042946,0.22218,8050
19,1,3,0.0037354,0.28962,8051
19,1,3,0.0031488,0.27854,8052
19,1,3,0.0032225,0.20641,8053
19,1,3,0.0036607,0.16431,8054
19,1,3,0.0034912,0.22806,8055
19,1,3,0.0023324,0.31582,8056
20,1,3,0.000692,0.032703,8057
20,1,3,0.00077613,0.036931,8058
20,1,3,0.00074687,0.037644,8059
20,1,3,0.00069094,0.040581,8060
20,1,3,0.00066447,0.037211,8061
20,1,3,0.00058704,0.025115,8062
20,1,3,0.00044103,0.030305,8063
20,1,3,0.00028451,0.050187,8064
21,1,3,0.0016872,0.049873,8065
21,1,3,0.0017357,0.054759,8066
21,1,3,0.0014487,0.058969,8067
21,1,3,0.0012803,0.059202,8068
21,1,3,0.0012225,0.058485,8069
21,1,3,0.0011154,0.04745,8070
21,1,3,0.00087821,0.058644,8071
21,1,3,0.00051154,0.074584,8072
22,1,3,0.0036306,0.26839,8073
22,1,3,0.004092,0.25298,8074
22,1,3,0.0038935,0.23902,8075
22,1,3,0.0050611,0.23164,8076
22,1,3,0.0077612,0.24619,8077
22,1,3,0.0087431,0.30014,8078
22,1,3,0.0063478,0.27063,8079
22,1,3,0.0023526,0.27314,8080
23,1,3,0.0018255,0.056592,8081
23,1,3,0.0020132,0.05769,8082
23,1,3,0.0019281,0.059171,8083
23,1,3,0.00176,0.060831,8084
23,1,3,0.0015976,0.061257,8085
23,1,3,0.0013319,0.064515,8086
23,1,3,0.0010295,0.070439,8087
23,1,3,0.00060417,0.089692,8088
24,1,3,0.0011344,0.041833,8089
24,1,3,0.0012275,0.053304,8090
24,1,3,0.0011139,0.059746,8091
24,1,3,0.00097233,0.059726,8092
24,1,3,0.00094579,0.049713,8093
24,1,3,0.00094869,0.041087,8094
24,1,3,0.00076473,0.053317,8095
24,1,3,0.00044292,0.067718,8096
25,1,3,0.0016038,0.046174,8097
25,1,3,0.0017657,0.059333,8098
25,1,3,0.0016615,0.058526,8099
25,1,3,0.0015464,0.061033,8100
25,1,3,0.0014553,0.05362,8101
25,1,3,0.0012853,0.059211,8102
25,1,3,0.00099917,0.06772,8103
25,1,3,0.00057795,0.083567,8104
26,1,3,0.0011718,0.089894,8105
26,1,3,0.0012699,0.098199,8106
26,1,3,0.0011295,0.073227,8107
26,1,3,0.0009613,0.066315,8108
26,1,3,0.00090003,0.07049,8109
26,1,3,0.00095501,0.05337,8110
26,1,3,0.00097696,0.059551,8111
26,1,3,0.00065576,0.10955,8112
27,1,3,0.0010157,0.10737,8113
27,1,3,0.00106,0.097838,8114
27,1,3,0.0010775,0.088048,8115
27,1,3,0.0011538,0.10037,8116
27,1,3,0.0012596,0.082573,8117
27,1,3,0.0012121,0.073252,8118
27,1,3,0.00099806,0.068974,8119
27,1,3,0.00072975,0.12674,8120
28,1,3,0.00035177,0.016366,8121
28,1,3,0.00035389,0.018943,8122
28,1,3,0.00034031,0.023327,8123
28,1,3,0.00036988,0.020072,8124
28,1,3,0.00037551,0.016828,8125
28,1,3,0.0003771,0.017877,8126
28,1,3,0.00029053,0.02398,8127
28,1,3,0.00018887,0.029114,8128
29,1,3,0.0017438,0.057678,8129
29,1,3,0.0019047,0.076726,8130
29,1,3,0.0016989,0.071181,8131
29,1,3,0.0016424,0.090298,8132
29,1,3,0.0016848,0.078442,8133
29,1,3,0.001506,0.063697,8134
29,1,3,0.0011403,0.078683,8135
29,1,3,0.00068705,0.097377,8136
30,1,3,0.00075697,0.068454,8137
30,1,3,0.00084799,0.085005,8138
30,1,3,0.00075704,0.071689,8139
30,1,3,0.00070036,0.068313,8140
30,1,3,0.00076598,0.069787,8141
30,1,3,0.00073006,0.057826,8142
30,1,3,0.00076937,0.045828,8143
30,1,3,0.00054329,0.094958,8144
31,1,3,0.00055921,0.068729,8145
31,1,3,0.00046136,0.070139,8146
31,1,3,0.00041463,0.060991,8147
31,1,3,0.00057215,0.063694,8148
31,1,3,0.00053556,0.066884,8149
31,1,3,0.00048972,0.041242,8150
31,1,3,0.00063669,0.032249,8151
31,1,3,0.00048198,0.083127,8152
32,1,3,0.0017577,0.051907,8153
32,1,3,0.0018553,0.073505,8154
32,1,3,0.0015671,0.08689,8155
32,1,3,0.0012592,0.075715,8156
32,1,3,0.0012815,0.065129,8157
32,1,3,0.0012496,0.051233,8158
32,1,3,0.0010069,0.070796,8159
32,1,3,0.0006397,0.10567,8160
33,1,3,0.00077889,0.07525,8161
33,1,3,0.00067059,0.084267,8162
33,1,3,0.00056174,0.096581,8163
33,1,3,0.00055484,0.075984,8164
33,1,3,0.00082588,0.068026,8165
33,1,3,0.00067,0.083862,8166
33,1,3,0.00065201,0.046987,8167
33,1,3,0.00051676,0.094372,8168
34,1,3,0.00075529,0.037144,8169
34,1,3,0.00075938,0.054788,8170
34,1,3,0.00063151,0.043616,8171
34,1,3,0.00064267,0.039917,8172
34,1,3,0.00058606,0.042349,8173
34,1,3,0.00056878,0.037226,8174
34,1,3,0.00048988,0.032507,8175
34,1,3,0.00034522,0.054227,8176
35,1,3,0.00089894,0.027951,8177
35,1,3,0.0010061,0.035319,8178
35,1,3,0.00095701,0.036126,8179
35,1,3,0.00088154,0.03034,8180
35,1,3,0.00080203,0.02607,8181
35,1,3,0.00065947,0.030731,8182
35,1,3,0.00047614,0.033909,8183
35,1,3,0.00025964,0.038126,8184
36,1,3,0.00058083,0.040473,8185
36,1,3,0.00044476,0.058777,8186
36,1,3,0.00033417,0.062718,8187
36,1,3,0.00035797,0.049153,8188
36,1,3,0.0006411,0.025385,8189
36,1,3,0.00074835,0.019601,8190
36,1,3,0.00065482,0.045018,8191
36,1,3,0.00040106,0.061532,8192
37,1,3,0.0026436,0.12105,8193
37,1,3,0.0029928,0.13132,8194
37,1,3,0.0031551,0.13664,8195
37,1,3,0.0033765,0.12659,8196
37,1,3,0.0036539,0.10892,8197
37,1,3,0.0034056,0.13679,8198
37,1,3,0.0024573,0.1695,8199
37,1,3,0.0012798,0.18345,8200
38,1,3,0.00084796,0.040143,8201
38,1,3,0.00089101,0.057678,8202
38,1,3,0.00081535,0.067017,8203
38,1,3,0.00080631,0.057141,8204
38,1,3,0.00085387,0.037477,8205
38,1,3,0.00079489,0.032519,8206
38,1,3,0.00064732,0.043171,8207
38,1,3,0.00043846,0.069508,8208
39,1,3,0.0005454,0.02916,8209
39,1,3,0.00057736,0.026229,8210
39,1,3,0.00056117,0.03018,8211
39,1,3,0.0005297,0.028725,8212
39,1,3,0.00051198,0.031411,8213
39,1,3,0.00052029,0.029254,8214
39,1,3,0.00043689,0.029313,8215
39,1,3,0.00025514,0.040125,8216
40,1,3,0.0017845,0.051812,8217
40,1,3,0.0018688,0.075053,8218
40,1,3,0.0018992,0.077603,8219
40,1,3,0.0018174,0.064252,8220
40,1,3,0.001671,0.052019,8221
40,1,3,0.0013942,0.06846,8222
40,1,3,0.0010126,0.073042,8223
40,1,3,0.00057038,0.080379,8224
41,1,3,0.01272,0.33299,8225
41,1,3,0.018109,0.2708,8226
41,1,3,0.019573,0.26376,8227
41,1,3,0.018243,0.23296,8228
41,1,3,0.011816,0.25221,8229
41,1,3,0.0069545,0.23401,8230
41,1,3,0.004241,0.2345,8231
41,1,3,0.0022218,0.30053,8232
42,1,3,0.0071012,0.41747,8233
42,1,3,0.0090962,0.39268,8234
42,1,3,0.0094888,0.44008,8235
42,1,3,0.00999,0.36843,8236
42,1,3,0.0099563,0.32197,8237
42,1,3,0.0079601,0.25263,8238
42,1,3,0.0051908,0.23452,8239
42,1,3,0.002807,0.37416,8240
43,1,3,0.00088681,0.058607,8241
43,1,3,0.00099699,0.074039,8242
43,1,3,0.00093785,0.079742,8243
43,1,3,0.00081018,0.089041,8244
43,1,3,0.00075652,0.047703,8245
43,1,3,0.00090523,0.047054,8246
43,1,3,0.00073314,0.064467,8247
43,1,3,0.00049298,0.080141,8248
44,1,3,0.0029543,0.093999,8249
44,1,3,0.003224,0.093152,8250
44,1,3,0.0031005,0.092297,8251
44,1,3,0.0029291,0.086254,8252
44,1,3,0.0027494,0.089525,8253
44,1,3,0.002304,0.10614,8254
44,1,3,0.001646,0.11822,8255
44,1,3,0.00094321,0.13461,8256
45,1,3,0.003011,0.091077,8257
45,1,3,0.0032203,0.098016,8258
45,1,3,0.0028769,0.11947,8259
45,1,3,0.0025699,0.12401,8260
45,1,3,0.0025689,0.10576,8261
45,1,3,0.002363,0.097278,8262
45,1,3,0.0017884,0.12684,8263
45,1,3,0.0010546,0.15658,8264
46,1,3,0.0033266,0.17371,8265
46,1,3,0.0036494,0.22676,8266
46,1,3,0.0034668,0.22427,8267
46,1,3,0.0031632,0.16031,8268
46,1,3,0.0028501,0.12885,8269
46,1,3,0.0031606,0.1333,8270
46,1,3,0.0028654,0.20005,8271
46,1,3,0.0016813,0.2569,8272
47,1,3,0.0024651,0.091437,8273
47,1,3,0.0026871,0.093623,8274
47,1,3,0.0024264,0.10918,8275
47,1,3,0.0020256,0.12047,8276
47,1,3,0.0024591,0.094047,8277
47,1,3,0.0024335,0.1095,8278
47,1,3,0.0018767,0.14169,8279
47,1,3,0.0010849,0.16265,8280
48,1,3,0.0030933,0.15243,8281
48,1,3,0.0030704,0.19425,8282
48,1,3,0.0026253,0.20356,8283
48,1,3,0.0034242,0.18091,8284
48,1,3,0.0041893,0.12281,8285
48,1,3,0.0045724,0.15624,8286
48,1,3,0.0031835,0.19918,8287
48,1,3,0.0015224,0.20919,8288
49,1,3,0.0016446,0.17347,8289
49,1,3,0.0019156,0.17543,8290
49,1,3,0.0017756,0.11354,8291
49,1,3,0.0015684,0.15089,8292
49,1,3,0.0017338,0.19515,8293
49,1,3,0.0016733,0.13457,8294
49,1,3,0.0014667,0.11133,8295
49,1,3,0.00094679,0.1651,8296
50,1,3,0.001417,0.061199,8297
50,1,3,0.0014796,0.059291,8298
50,1,3,0.0014053,0.083839,8299
50,1,3,0.0012012,0.07701,8300
50,1,3,0.001231,0.05973,8301
50,1,3,0.001164,0.074178,8302
50,1,3,0.0010006,0.071562,8303
50,1,3,0.00068071,0.10692,8304
51,1,3,0.0013085,0.068881,8305
51,1,3,0.0014917,0.068683,8306
51,1,3,0.0014405,0.065383,8307
51,1,3,0.0013306,0.08444,8308
51,1,3,0.0013228,0.062454,8309
51,1,3,0.0011644,0.060907,8310
51,1,3,0.00094821,0.062626,8311
51,1,3,0.00061744,0.093642,8312
52,1,3,0.002325,0.12399,8313
52,1,3,0.0023909,0.16809,8314
52,1,3,0.0019689,0.18571,8315
52,1,3,0.001715,0.14418,8316
52,1,3,0.002227,0.11671,8317
52,1,3,0.0024114,0.075435,8318
52,1,3,0.0020462,0.13149,8319
52,1,3,0.0012304,0.18949,8320
53,1,3,0.0027907,0.16151,8321
53,1,3,0.0027671,0.18866,8322
53,1,3,0.0021952,0.21239,8323
53,1,3,0.0022798,0.17375,8324
53,1,3,0.0027426,0.14788,8325
53,1,3,0.0031597,0.17462,8326
53,1,3,0.002786,0.1958,8327
53,1,3,0.0016394,0.23782,8328
54,1,3,0.0025262,0.17238,8329
54,1,3,0.0024807,0.19085,8330
54,1,3,0.0022016,0.1865,8331
54,1,3,0.0026218,0.15703,8332
54,1,3,0.002953,0.13252,8333
54,1,3,0.0034034,0.14924,8334
54,1,3,0.0028942,0.20872,8335
54,1,3,0.0015962,0.22477,8336
55,1,3,0.0011219,0.10446,8337
55,1,3,0.0011364,0.078121,8338
55,1,3,0.0010618,0.079199,8339
55,1,3,0.0010218,0.0752,8340
55,1,3,0.0010296,0.067212,8341
55,1,3,0.00099547,0.070781,8342
55,1,3,0.00087489,0.062724,8343
55,1,3,0.00055666,0.09514,8344
56,1,3,0.0024672,0.20112,8345
56,1,3,0.0022566,0.22118,8346
56,1,3,0.0021979,0.1658,8347
56,1,3,0.0024376,0.19633,8348
56,1,3,0.0027033,0.1902,8349
56,1,3,0.0025078,0.20238,8350
56,1,3,0.0020931,0.14595,8351
56,1,3,0.0012688,0.21955,8352
57,1,3,0.0014019,0.20624,8353
57,1,3,0.0013449,0.20328,8354
57,1,3,0.0013089,0.20739,8355
57,1,3,0.001484,0.1729,8356
57,1,3,0.0016445,0.19938,8357
57,1,3,0.002148,0.16934,8358
57,1,3,0.001972,0.16672,8359
57,1,3,0.0013318,0.23185,8360
58,1,3,0.0016755,0.08173,8361
58,1,3,0.0016919,0.080012,8362
58,1,3,0.0014847,0.093843,8363
58,1,3,0.0015436,0.075285,8364
58,1,3,0.0016848,0.063541,8365
58,1,3,0.0016599,0.057851,8366
58,1,3,0.0013376,0.093149,8367
58,1,3,0.00080135,0.1136,8368
59,1,3,0.001779,0.11648,8369
59,1,3,0.0014681,0.16387,8370
59,1,3,0.001039,0.18184,8371
59,1,3,0.00099925,0.14092,8372
59,1,3,0.0017143,0.11264,8373
59,1,3,0.0020824,0.071152,8374
59,1,3,0.0019049,0.12092,8375
59,1,3,0.0012319,0.19445,8376
60,1,3,0.0013855,0.036498,8377
60,1,3,0.0015615,0.031093,8378
60,1,3,0.0014897,0.028145,8379
60,1,3,0.0013647,0.03232,8380
60,1,3,0.0012362,0.039206,8381
60,1,3,0.0010138,0.046633,8382
60,1,3,0.00072135,0.051643,8383
60,1,3,0.00041199,0.054709,8384
61,1,3,0.0035278,0.18489,8385
61,1,3,0.0042198,0.21857,8386
61,1,3,0.0040719,0.19658,8387
61,1,3,0.003552,0.22656,8388
61,1,3,0.0037308,0.26774,8389
61,1,3,0.0035088,0.18397,8390
61,1,3,0.002499,0.17706,8391
